PRODUCT_NUM,DEPARTMENT,COMMODITY,BRAND_TY,NATURAL_ORGANIC_FLAG
33444,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33451,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33453,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33455,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33461,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33462,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33463,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33466,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33508,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33510,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33512,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33514,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33561,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33562,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33564,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33566,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33567,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33568,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33573,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33574,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33576,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33577,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33581,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33582,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33583,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33592,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33594,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33609,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33618,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33626,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33627,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33644,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33646,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33665,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33666,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33696,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33697,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33698,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33710,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33720,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33722,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33724,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33732,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33741,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33743,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33745,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33756,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33760,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33762,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33764,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33784,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33785,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33793,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33795,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33797,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33819,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33862,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33863,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33868,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33919,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33928,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33935,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33946,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33947,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33955,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33956,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33959,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33961,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33994,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
33996,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34006,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34008,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34036,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34063,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34064,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34073,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34074,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34076,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34078,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34080,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34081,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34088,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34094,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34095,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34104,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34105,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
34106,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
35246,FOOD,DAIRY,NATIONAL,N
37929,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
37955,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
38445,FOOD,PRODUCE,NATIONAL,N
38535,FOOD,BAKERY,NATIONAL,N
40175,FOOD,PRODUCE,PRIVATE,N
41861,FOOD,PRODUCE,NATIONAL,N
43225,NON-FOOD,COSMETICS,NATIONAL,N
43242,NON-FOOD,COSMETICS,NATIONAL,N
43949,NON-FOOD,HOUSEHOLD,NATIONAL,N
43950,NON-FOOD,HOUSEHOLD,NATIONAL,N
43951,NON-FOOD,HOUSEHOLD,NATIONAL,N
43953,NON-FOOD,HOUSEHOLD,NATIONAL,N
44389,NON-FOOD,HOUSEHOLD,NATIONAL,N
44394,NON-FOOD,HOUSEHOLD,NATIONAL,N
46303,FOOD,SPECIALTY FOOD,NATIONAL,N
57095,NON-FOOD,MISC,NATIONAL,N
57101,NON-FOOD,MISC,NATIONAL,N
57635,NON-FOOD,MISC,NATIONAL,N
62275,NON-FOOD,MISC,NATIONAL,N
62774,NON-FOOD,MISC,NATIONAL,N
63691,FOOD,GROCERY STAPLE,NATIONAL,N
63693,FOOD,GROCERY STAPLE,NATIONAL,N
63701,FOOD,GROCERY STAPLE,NATIONAL,N
63704,FOOD,GROCERY STAPLE,NATIONAL,N
63707,FOOD,GROCERY STAPLE,NATIONAL,N
63712,FOOD,GROCERY STAPLE,NATIONAL,N
63716,FOOD,GROCERY STAPLE,NATIONAL,N
63719,FOOD,GROCERY STAPLE,NATIONAL,N
63721,FOOD,GROCERY STAPLE,NATIONAL,N
63724,FOOD,GROCERY STAPLE,NATIONAL,N
63725,FOOD,GROCERY STAPLE,NATIONAL,N
63727,FOOD,GROCERY STAPLE,NATIONAL,N
63728,FOOD,GROCERY STAPLE,NATIONAL,N
63735,FOOD,GROCERY STAPLE,NATIONAL,N
63737,FOOD,GROCERY STAPLE,NATIONAL,N
63744,FOOD,GROCERY STAPLE,NATIONAL,N
63755,FOOD,GROCERY STAPLE,NATIONAL,N
63756,FOOD,GROCERY STAPLE,NATIONAL,N
63763,FOOD,GROCERY STAPLE,NATIONAL,N
63765,FOOD,GROCERY STAPLE,NATIONAL,N
63772,FOOD,GROCERY STAPLE,NATIONAL,N
63777,FOOD,GROCERY STAPLE,NATIONAL,N
64350,NON-FOOD,PERSONAL CARE,NATIONAL,N
64351,NON-FOOD,PERSONAL CARE,NATIONAL,N
64792,FOOD,GROCERY STAPLE,NATIONAL,N
64832,FOOD,GROCERY STAPLE,NATIONAL,N
64833,FOOD,GROCERY STAPLE,NATIONAL,N
64898,FOOD,GROCERY STAPLE,NATIONAL,N
64903,FOOD,GROCERY STAPLE,NATIONAL,N
64905,FOOD,GROCERY STAPLE,NATIONAL,N
64918,FOOD,GROCERY STAPLE,NATIONAL,N
64977,FOOD,GROCERY STAPLE,NATIONAL,N
65376,FOOD,ALCOHOL,NATIONAL,N
65637,FOOD,PRODUCE,PRIVATE,N
65695,NON-FOOD,PERSONAL CARE,NATIONAL,N
65930,NON-FOOD,PERSONAL CARE,NATIONAL,N
65939,NON-FOOD,PERSONAL CARE,NATIONAL,N
66522,FOOD,GROCERY STAPLE,NATIONAL,N
66606,NON-FOOD,PERSONAL CARE,NATIONAL,N
67388,NON-FOOD,HOUSEHOLD,NATIONAL,N
68012,FOOD,GROCERY STAPLE,NATIONAL,N
68027,FOOD,GROCERY STAPLE,NATIONAL,N
68035,FOOD,GROCERY STAPLE,NATIONAL,N
68044,FOOD,GROCERY STAPLE,NATIONAL,N
68060,FOOD,GROCERY STAPLE,NATIONAL,N
68071,FOOD,GROCERY STAPLE,NATIONAL,N
68077,FOOD,GROCERY STAPLE,NATIONAL,N
68083,FOOD,GROCERY STAPLE,NATIONAL,N
68085,FOOD,GROCERY STAPLE,NATIONAL,N
68097,FOOD,GROCERY STAPLE,NATIONAL,N
68198,FOOD,GROCERY STAPLE,NATIONAL,N
68209,FOOD,GROCERY STAPLE,NATIONAL,N
68233,FOOD,GROCERY STAPLE,NATIONAL,N
68259,FOOD,GROCERY STAPLE,NATIONAL,N
68262,FOOD,GROCERY STAPLE,NATIONAL,N
68277,FOOD,GROCERY STAPLE,NATIONAL,N
68308,FOOD,GROCERY STAPLE,NATIONAL,N
68337,FOOD,GROCERY STAPLE,NATIONAL,N
68339,FOOD,GROCERY STAPLE,NATIONAL,N
68363,FOOD,GROCERY STAPLE,NATIONAL,N
68366,FOOD,GROCERY STAPLE,NATIONAL,N
68714,FOOD,FROZEN FOOD,NATIONAL,N
68715,FOOD,FROZEN FOOD,NATIONAL,N
69113,NON-FOOD,HOUSEHOLD,NATIONAL,N
69114,NON-FOOD,HOUSEHOLD,NATIONAL,N
69115,NON-FOOD,HOUSEHOLD,NATIONAL,N
69116,NON-FOOD,HOUSEHOLD,NATIONAL,N
69128,NON-FOOD,HOUSEHOLD,NATIONAL,N
69144,FOOD,GROCERY STAPLE,NATIONAL,N
69151,NON-FOOD,HOUSEHOLD,NATIONAL,N
69164,FOOD,GROCERY STAPLE,NATIONAL,N
69169,NON-FOOD,HOUSEHOLD,NATIONAL,N
69171,NON-FOOD,HOUSEHOLD,NATIONAL,N
69173,NON-FOOD,HOUSEHOLD,NATIONAL,N
69176,NON-FOOD,HOUSEHOLD,NATIONAL,N
69532,NON-FOOD,HOUSEHOLD,NATIONAL,N
70010,FOOD,ALCOHOL,NATIONAL,N
70016,FOOD,ALCOHOL,NATIONAL,N
70035,FOOD,ALCOHOL,NATIONAL,N
70091,FOOD,BAKERY,NATIONAL,N
70160,NON-FOOD,TOBACCO PRODUCTS,NATIONAL,N
70387,NON-FOOD,PERSONAL CARE,NATIONAL,N
70774,FOOD,ALCOHOL,NATIONAL,N
70776,FOOD,ALCOHOL,NATIONAL,N
71882,FOOD,BAKERY,PRIVATE,N
71889,FOOD,BAKERY,PRIVATE,N
71896,FOOD,GROCERY STAPLE,PRIVATE,N
71913,FOOD,GROCERY STAPLE,NATIONAL,N
71914,FOOD,GROCERY STAPLE,PRIVATE,N
71915,FOOD,GROCERY STAPLE,PRIVATE,N
71916,FOOD,GROCERY STAPLE,PRIVATE,N
71955,FOOD,BAKERY,PRIVATE,N
71973,FOOD,MEAT - OTHER,PRIVATE,N
71979,FOOD,BAKERY,PRIVATE,N
71983,FOOD,BAKERY,PRIVATE,N
71984,FOOD,BAKERY,PRIVATE,N
71985,FOOD,BAKERY,PRIVATE,N
71987,FOOD,BAKERY,PRIVATE,N
71990,FOOD,BAKERY,PRIVATE,N
71991,FOOD,BAKERY,PRIVATE,N
72001,FOOD,SEAFOOD,PRIVATE,N
72002,FOOD,SEAFOOD,PRIVATE,N
72008,FOOD,BAKERY,PRIVATE,N
72010,FOOD,BAKERY,PRIVATE,N
72013,FOOD,BAKERY,PRIVATE,N
72014,FOOD,BAKERY,PRIVATE,N
72016,FOOD,BAKERY,PRIVATE,N
72017,FOOD,BAKERY,PRIVATE,N
72020,FOOD,BAKERY,PRIVATE,N
72025,FOOD,BAKERY,PRIVATE,N
72028,FOOD,PRODUCE,PRIVATE,N
72029,FOOD,PRODUCE,PRIVATE,N
72030,FOOD,BAKERY,PRIVATE,N
72037,FOOD,GROCERY STAPLE,PRIVATE,N
72040,FOOD,BAKERY,PRIVATE,N
72061,FOOD,GROCERY STAPLE,PRIVATE,N
72062,FOOD,GROCERY STAPLE,PRIVATE,N
72065,FOOD,GROCERY STAPLE,PRIVATE,N
72066,FOOD,GROCERY STAPLE,PRIVATE,N
72067,FOOD,GROCERY STAPLE,PRIVATE,N
72068,FOOD,GROCERY STAPLE,PRIVATE,N
72069,FOOD,GROCERY STAPLE,PRIVATE,N
72070,FOOD,GROCERY STAPLE,PRIVATE,N
72071,FOOD,GROCERY STAPLE,PRIVATE,N
72085,FOOD,BAKERY,PRIVATE,N
72091,FOOD,GROCERY STAPLE,PRIVATE,N
72092,FOOD,GROCERY STAPLE,PRIVATE,N
72109,FOOD,FROZEN FOOD,PRIVATE,N
72110,FOOD,FROZEN FOOD,PRIVATE,N
72111,FOOD,FROZEN FOOD,PRIVATE,N
72112,FOOD,FROZEN FOOD,NATIONAL,N
72116,FOOD,FROZEN FOOD,PRIVATE,N
72117,FOOD,BAKERY,PRIVATE,N
72124,FOOD,GROCERY STAPLE,PRIVATE,N
72140,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72141,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72144,FOOD,BAKERY,PRIVATE,N
72145,FOOD,BAKERY,PRIVATE,N
72147,FOOD,BAKERY,PRIVATE,N
72148,FOOD,DELI,PRIVATE,N
72149,FOOD,GROCERY STAPLE,PRIVATE,N
72150,FOOD,GROCERY STAPLE,PRIVATE,N
72173,FOOD,GROCERY STAPLE,PRIVATE,N
72177,FOOD,MEAT - OTHER,PRIVATE,N
72178,FOOD,BAKERY,PRIVATE,N
72179,FOOD,BAKERY,PRIVATE,N
72180,FOOD,BAKERY,PRIVATE,N
72183,FOOD,BAKERY,PRIVATE,N
72188,FOOD,BAKERY,PRIVATE,N
72189,FOOD,BAKERY,PRIVATE,N
72194,FOOD,GROCERY STAPLE,PRIVATE,N
72199,FOOD,BAKERY,PRIVATE,N
72208,FOOD,GROCERY STAPLE,PRIVATE,N
72209,FOOD,GROCERY STAPLE,PRIVATE,N
72210,FOOD,GROCERY STAPLE,PRIVATE,N
72215,FOOD,BAKERY,PRIVATE,N
72216,FOOD,GROCERY STAPLE,PRIVATE,N
72220,FOOD,BAKERY,PRIVATE,N
72222,FOOD,GROCERY STAPLE,PRIVATE,N
72227,FOOD,GROCERY STAPLE,PRIVATE,N
72230,FOOD,GROCERY STAPLE,PRIVATE,N
72235,FOOD,GROCERY STAPLE,PRIVATE,N
72250,FOOD,MEAT - CHICKEN,PRIVATE,N
72251,FOOD,MEAT - OTHER,PRIVATE,N
72252,FOOD,MEAT - OTHER,PRIVATE,N
72253,FOOD,MEAT - OTHER,PRIVATE,N
72254,FOOD,MEAT - OTHER,PRIVATE,N
72255,FOOD,BAKERY,PRIVATE,N
72256,FOOD,MEAT - OTHER,PRIVATE,N
72259,FOOD,BAKERY,PRIVATE,N
72260,FOOD,GROCERY STAPLE,PRIVATE,N
72261,NON-FOOD,PET,PRIVATE,N
72265,FOOD,FROZEN FOOD,PRIVATE,N
72272,FOOD,FROZEN FOOD,PRIVATE,N
72276,FOOD,FROZEN FOOD,PRIVATE,N
72277,FOOD,BAKERY,PRIVATE,N
72279,FOOD,MEAT - OTHER,PRIVATE,N
72283,FOOD,BAKERY,PRIVATE,N
72284,FOOD,BAKERY,PRIVATE,N
72287,FOOD,MEAT - OTHER,PRIVATE,N
72289,FOOD,BAKERY,PRIVATE,N
72291,FOOD,GROCERY STAPLE,PRIVATE,N
72293,FOOD,BAKERY,PRIVATE,N
72294,FOOD,BAKERY,PRIVATE,N
72295,FOOD,BAKERY,PRIVATE,N
72297,FOOD,GROCERY STAPLE,PRIVATE,N
72299,FOOD,GROCERY STAPLE,PRIVATE,N
72304,FOOD,BAKERY,PRIVATE,N
72305,FOOD,BAKERY,PRIVATE,N
72312,FOOD,GROCERY STAPLE,PRIVATE,N
72313,FOOD,GROCERY STAPLE,PRIVATE,N
72317,FOOD,GROCERY STAPLE,PRIVATE,N
72320,FOOD,GROCERY STAPLE,PRIVATE,N
72338,FOOD,GROCERY STAPLE,PRIVATE,N
72366,FOOD,BAKERY,PRIVATE,N
72380,FOOD,BAKERY,PRIVATE,N
72388,FOOD,BAKERY,PRIVATE,N
72391,FOOD,GROCERY STAPLE,PRIVATE,N
72404,FOOD,GROCERY STAPLE,PRIVATE,N
72405,FOOD,FROZEN FOOD,NATIONAL,N
72407,FOOD,FROZEN FOOD,PRIVATE,N
72410,FOOD,GROCERY STAPLE,PRIVATE,N
72411,FOOD,GROCERY STAPLE,PRIVATE,N
72414,FOOD,GROCERY STAPLE,PRIVATE,N
72415,FOOD,PRODUCE,PRIVATE,N
72420,NON-FOOD,PET,PRIVATE,N
72422,FOOD,PRODUCE,PRIVATE,N
72423,FOOD,BAKERY,PRIVATE,N
72424,FOOD,BAKERY,PRIVATE,N
72427,FOOD,BAKERY,PRIVATE,N
72431,FOOD,BAKERY,PRIVATE,N
72437,FOOD,PRODUCE,PRIVATE,N
72439,FOOD,PRODUCE,PRIVATE,N
72441,FOOD,BAKERY,PRIVATE,N
72442,FOOD,MEAT - OTHER,PRIVATE,N
72443,FOOD,GROCERY STAPLE,PRIVATE,N
72444,FOOD,GROCERY STAPLE,PRIVATE,N
72445,FOOD,GROCERY STAPLE,PRIVATE,N
72446,NON-FOOD,FLORAL,PRIVATE,N
72447,FOOD,PRODUCE,PRIVATE,N
72448,FOOD,BAKERY,PRIVATE,N
72453,FOOD,MEAT - OTHER,PRIVATE,N
72454,FOOD,MEAT - OTHER,PRIVATE,N
72458,FOOD,DAIRY,PRIVATE,N
72459,FOOD,GROCERY STAPLE,PRIVATE,N
72463,FOOD,PRODUCE,PRIVATE,N
72465,FOOD,PRODUCE,PRIVATE,N
72466,FOOD,PRODUCE,PRIVATE,N
72472,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72474,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72475,FOOD,GROCERY STAPLE,PRIVATE,N
72476,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72479,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72488,FOOD,GROCERY STAPLE,PRIVATE,N
72498,NON-FOOD,HOUSEHOLD,PRIVATE,Y
72499,NON-FOOD,PET,PRIVATE,N
72501,FOOD,DRY GOODS,PRIVATE,N
72503,FOOD,DRY GOODS,PRIVATE,N
72506,FOOD,FROZEN FOOD,PRIVATE,N
72508,FOOD,FROZEN FOOD,PRIVATE,N
72509,FOOD,FROZEN FOOD,PRIVATE,N
72513,FOOD,IN STORE FOOD SERVICE,PRIVATE,N
72518,FOOD,DAIRY,PRIVATE,N
72519,FOOD,FROZEN FOOD,PRIVATE,Y
72520,FOOD,IN STORE FOOD SERVICE,PRIVATE,N
72522,FOOD,DAIRY,PRIVATE,N
72523,FOOD,IN STORE FOOD SERVICE,PRIVATE,N
72525,FOOD,GROCERY STAPLE,PRIVATE,N
72527,FOOD,GROCERY STAPLE,PRIVATE,N
72528,FOOD,INTERNATIONAL FOOD,PRIVATE,N
72530,FOOD,INTERNATIONAL FOOD,PRIVATE,N
72531,FOOD,MEAT - POULTRY,PRIVATE,N
72532,FOOD,MEAT - POULTRY,PRIVATE,N
72536,FOOD,GROCERY STAPLE,PRIVATE,N
72538,FOOD,GROCERY STAPLE,PRIVATE,N
72539,FOOD,BAKERY,PRIVATE,N
72547,FOOD,GROCERY STAPLE,PRIVATE,N
72556,FOOD,GROCERY STAPLE,PRIVATE,N
72557,FOOD,GROCERY STAPLE,NATIONAL,N
72559,FOOD,DRY GOODS,PRIVATE,N
72560,FOOD,DRY GOODS,NATIONAL,N
72566,FOOD,BAKERY,PRIVATE,N
72567,FOOD,MEAT - POULTRY,PRIVATE,N
72568,FOOD,BAKERY,PRIVATE,N
72569,FOOD,BAKERY,PRIVATE,N
72570,FOOD,BAKERY,PRIVATE,N
72579,FOOD,DAIRY,PRIVATE,N
72580,FOOD,GROCERY STAPLE,PRIVATE,N
72581,FOOD,CANNED GOODS,PRIVATE,N
72582,FOOD,GROCERY STAPLE,PRIVATE,N
72585,FOOD,GROCERY STAPLE,PRIVATE,N
72587,FOOD,GROCERY STAPLE,PRIVATE,N
72591,FOOD,GROCERY STAPLE,PRIVATE,N
72602,FOOD,BAKERY,PRIVATE,N
72605,FOOD,BAKERY,PRIVATE,N
72606,FOOD,DAIRY,PRIVATE,Y
72613,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72615,NON-FOOD,FLORAL,NATIONAL,N
72619,FOOD,BAKERY,PRIVATE,N
72629,NON-FOOD,FLORAL,PRIVATE,N
72630,NON-FOOD,FLORAL,PRIVATE,N
72631,FOOD,BAKERY,PRIVATE,N
72632,FOOD,BAKERY,PRIVATE,N
72633,FOOD,BAKERY,PRIVATE,N
72634,FOOD,BAKERY,PRIVATE,N
72640,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72650,NON-FOOD,FLORAL,PRIVATE,N
72653,FOOD,GROCERY STAPLE,PRIVATE,N
72656,NON-FOOD,FLORAL,PRIVATE,N
72658,FOOD,BAKERY,PRIVATE,N
72659,FOOD,BAKERY,PRIVATE,N
72667,FOOD,GROCERY STAPLE,PRIVATE,N
72668,FOOD,BAKERY,PRIVATE,N
72670,FOOD,INTERNATIONAL FOOD,PRIVATE,N
72671,NON-FOOD,FLORAL,PRIVATE,N
72673,FOOD,BAKERY,PRIVATE,N
72674,FOOD,BAKERY,PRIVATE,N
72677,FOOD,FROZEN FOOD,PRIVATE,N
72679,FOOD,GROCERY STAPLE,PRIVATE,N
72685,FOOD,GROCERY STAPLE,PRIVATE,Y
72686,FOOD,GROCERY STAPLE,PRIVATE,Y
72690,FOOD,BAKERY,PRIVATE,N
72692,FOOD,GROCERY STAPLE,PRIVATE,N
72695,FOOD,GROCERY STAPLE,PRIVATE,N
72701,FOOD,GROCERY STAPLE,PRIVATE,Y
72702,FOOD,INTERNATIONAL FOOD,PRIVATE,N
72703,FOOD,GROCERY STAPLE,PRIVATE,N
72705,FOOD,PRODUCE,PRIVATE,N
72706,FOOD,GROCERY STAPLE,PRIVATE,N
72708,FOOD,BAKERY,PRIVATE,N
72711,FOOD,BAKERY,PRIVATE,N
72713,FOOD,BAKERY,PRIVATE,N
72718,FOOD,GROCERY STAPLE,PRIVATE,N
72720,FOOD,GROCERY STAPLE,PRIVATE,Y
72721,FOOD,GROCERY STAPLE,PRIVATE,Y
72722,FOOD,GROCERY STAPLE,PRIVATE,N
72725,FOOD,GROCERY STAPLE,PRIVATE,N
72727,FOOD,FROZEN FOOD,PRIVATE,N
72730,FOOD,MEAT - SAUSAGE,PRIVATE,N
72731,FOOD,MEAT - SAUSAGE,PRIVATE,N
72732,FOOD,FROZEN FOOD,PRIVATE,N
72733,FOOD,GROCERY STAPLE,PRIVATE,N
72736,FOOD,BAKERY,PRIVATE,N
72740,FOOD,PRODUCE,PRIVATE,N
72745,FOOD,IN STORE FOOD SERVICE,PRIVATE,N
72747,FOOD,GROCERY STAPLE,PRIVATE,N
72748,FOOD,GROCERY STAPLE,PRIVATE,N
72749,FOOD,FROZEN FOOD,PRIVATE,N
72750,FOOD,FROZEN FOOD,PRIVATE,N
72751,FOOD,GROCERY STAPLE,PRIVATE,N
72752,FOOD,BEVERAGE - NON WATER,PRIVATE,N
72753,FOOD,BAKERY,PRIVATE,N
72754,FOOD,DAIRY,PRIVATE,Y
72755,FOOD,DAIRY,PRIVATE,N
72756,FOOD,DAIRY,PRIVATE,N
72758,FOOD,GROCERY STAPLE,PRIVATE,N
72766,FOOD,GROCERY STAPLE,PRIVATE,N
72768,FOOD,GROCERY STAPLE,PRIVATE,N
72771,FOOD,FROZEN FOOD,PRIVATE,N
72775,FOOD,MEAT - OTHER,PRIVATE,N
72778,FOOD,FROZEN FOOD,PRIVATE,Y
72783,FOOD,BAKERY,PRIVATE,N
72789,FOOD,GROCERY STAPLE,PRIVATE,N
72790,FOOD,GROCERY STAPLE,PRIVATE,N
72792,FOOD,GROCERY STAPLE,PRIVATE,N
72794,FOOD,GROCERY STAPLE,PRIVATE,N
72796,FOOD,GROCERY STAPLE,PRIVATE,N
72797,FOOD,MEAT - OTHER,PRIVATE,N
72809,FOOD,GROCERY STAPLE,PRIVATE,N
72810,FOOD,GROCERY STAPLE,PRIVATE,N
72811,FOOD,GROCERY STAPLE,PRIVATE,N
72822,FOOD,MEAT - BEEF,PRIVATE,N
72826,FOOD,MEAT - OTHER,PRIVATE,N
72829,FOOD,GROCERY STAPLE,PRIVATE,N
72832,FOOD,GROCERY STAPLE,PRIVATE,N
72835,FOOD,GROCERY STAPLE,PRIVATE,N
72836,FOOD,GROCERY STAPLE,PRIVATE,N
72838,FOOD,GROCERY STAPLE,PRIVATE,N
72840,FOOD,DRY GOODS,PRIVATE,N
72841,FOOD,FROZEN FOOD,PRIVATE,Y
72844,FOOD,GROCERY STAPLE,PRIVATE,N
72845,FOOD,BAKERY,PRIVATE,N
72846,FOOD,BAKERY,PRIVATE,N
72847,FOOD,FROZEN FOOD,PRIVATE,Y
72848,FOOD,BAKERY,PRIVATE,N
72849,FOOD,FROZEN FOOD,PRIVATE,Y
72851,NON-FOOD,HOUSEHOLD,PRIVATE,N
72852,NON-FOOD,HOUSEHOLD,PRIVATE,N
72853,NON-FOOD,HOUSEHOLD,PRIVATE,N
72854,FOOD,BAKERY,PRIVATE,N
72855,FOOD,BAKERY,PRIVATE,N
72856,NON-FOOD,HOUSEHOLD,PRIVATE,N
72857,FOOD,GROCERY STAPLE,PRIVATE,Y
72859,NON-FOOD,PET,PRIVATE,N
72861,FOOD,GROCERY STAPLE,PRIVATE,Y
72863,FOOD,GROCERY STAPLE,PRIVATE,N
72866,FOOD,SPECIALTY FOOD,PRIVATE,N
72867,FOOD,DAIRY,PRIVATE,Y
72869,FOOD,DAIRY,PRIVATE,Y
72870,FOOD,DAIRY,PRIVATE,Y
72873,FOOD,IN STORE FOOD SERVICE,PRIVATE,N
72874,FOOD,GROCERY STAPLE,PRIVATE,N
72876,FOOD,GROCERY STAPLE,PRIVATE,N
72877,FOOD,DAIRY,PRIVATE,N
72883,FOOD,INTERNATIONAL FOOD,PRIVATE,N
72887,FOOD,GROCERY STAPLE,PRIVATE,N
72889,FOOD,GROCERY STAPLE,PRIVATE,N
72890,FOOD,GROCERY STAPLE,PRIVATE,N
72898,FOOD,GROCERY STAPLE,PRIVATE,N
72899,FOOD,GROCERY STAPLE,PRIVATE,N
72900,FOOD,GROCERY STAPLE,PRIVATE,N
72901,FOOD,GROCERY STAPLE,PRIVATE,N
72904,FOOD,FROZEN FOOD,PRIVATE,Y
72906,FOOD,FROZEN FOOD,PRIVATE,Y
72909,FOOD,GROCERY STAPLE,PRIVATE,N
72910,NON-FOOD,HOUSEHOLD,PRIVATE,N
72921,FOOD,BAKERY,PRIVATE,N
